displayField,canonicalCode,sourceFiles,productionUsageCount,currentKoreanLabel,currentEnglishLabel,coverageStatus,rawUiExposureLocations
MUSCLE,BICEPS,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,47,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,CALF,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,34,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,CHEST,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,34,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,CORE,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,264,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,DEEP_CORE,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,168,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,ERECTOR_SPINAE,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,8,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,FOREARM,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,65,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,GLUTE,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,66,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,GLUTE_MEDIUS,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,10,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,GRIP,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,13,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,HAMSTRING,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,42,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,HIP_ADDUCTOR,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,10,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,LAT,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,38,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,LATERAL_DELTOID,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,13,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,LOWER_TRAP,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,5,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,OBLIQUE,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,35,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,QUADRICEPS,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,37,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,REAR_DELT,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,28,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,RHOMBOID,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,26,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,ROTATOR_CUFF,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,15,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,SCAPULAR_STABILIZERS,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,33,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,SHOULDER,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,52,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,TRAPEZIUS,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,11,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,TRICEPS,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,37,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE,UPPER_CHEST,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
MUSCLE_GROUP,ADDUCTOR_ABDUCTOR,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,9,,,ADD,
MUSCLE_GROUP,ANTERIOR_CORE,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,240,,,ADD,
MUSCLE_GROUP,BACK_LATS,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,63,,,ADD,
MUSCLE_GROUP,BICEPS,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,41,,,ADD,
MUSCLE_GROUP,CALVES,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,33,,,ADD,
MUSCLE_GROUP,CHEST,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,30,,,ADD,
MUSCLE_GROUP,FOREARM_GRIP,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,60,,,ADD,
MUSCLE_GROUP,GLUTES,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,69,,,ADD,
MUSCLE_GROUP,HAMSTRINGS,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,41,,,ADD,
MUSCLE_GROUP,LATERAL_CORE,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,33,,,ADD,
MUSCLE_GROUP,POSTERIOR_CHAIN_ERECTORS,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,7,,,ADD,
MUSCLE_GROUP,QUADS,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,37,,,ADD,
MUSCLE_GROUP,SHOULDERS,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,99,,,ADD,
MUSCLE_GROUP,TRICEPS,app/src/main/assets/metadata/canonical_v1/muscle_relations.csv,35,,,ADD,
NEUROMUSCULAR_STRESS,HIGH,app/src/main/assets/metadata/canonical_v1,1,높음,High,RETAIN,
NEUROMUSCULAR_STRESS,LOW,app/src/main/assets/metadata/canonical_v1,1,낮음,Low,RETAIN,
NEUROMUSCULAR_STRESS,MODERATE,app/src/main/assets/metadata/canonical_v1,1,보통,Moderate,RETAIN,
NEUROMUSCULAR_STRESS,VERY_HIGH,app/src/main/assets/metadata/canonical_v1,1,매우 높음,Very high,RETAIN,
OFI_AXIS,HIGH_FORCE_NEURAL,app/src/main/assets/metadata/canonical_v1,241,,,ADD,
OFI_AXIS,HIGH_SPEED,app/src/main/assets/metadata/canonical_v1,241,,,ADD,
OFI_AXIS,LOCAL_MUSCULAR,app/src/main/assets/metadata/canonical_v1,241,,,ADD,
OFI_AXIS,REACTIVE,app/src/main/assets/metadata/canonical_v1,241,,,ADD,
OFI_AXIS,SYSTEMIC_MUSCULAR,app/src/main/assets/metadata/canonical_v1,241,,,ADD,
PLANE,FRONTAL,app/src/main/assets/metadata/canonical_v1,25,,,ADD,
PLANE,MULTI_PLANAR,app/src/main/assets/metadata/canonical_v1,32,,,ADD,
PLANE,SAGITTAL,app/src/main/assets/metadata/canonical_v1,138,,,ADD,
PLANE,TRANSVERSE,app/src/main/assets/metadata/canonical_v1,62,,,ADD,
PLANNING_ELIGIBILITY,ANALYSIS_ONLY,app/src/main/assets/metadata/canonical_v1,1,분석에만 사용,Analysis only,RETAIN,
PLANNING_ELIGIBILITY,FATIGUE_ONLY,app/src/main/assets/metadata/canonical_v1,1,피로도 분석에만 사용,Fatigue analysis only,RETAIN,
PLANNING_ELIGIBILITY,HIDDEN,app/src/main/assets/metadata/canonical_v1,1,숨김,Hidden,RETAIN,
PLANNING_ELIGIBILITY,HISTORY_ONLY,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
PLANNING_ELIGIBILITY,PROGRAM_SELECTABLE,app/src/main/assets/metadata/canonical_v1,1,프로그램에 사용 가능,Available for programs,RETAIN,
PRIMARY_STRESS_PROFILE,ANKLE_SSC_REACTIVE_STRESS,app/src/main/assets/metadata/canonical_v1,1,발목 SSC 반응성 스트레스,Ankle SSC reactive stress,RETAIN,
PRIMARY_STRESS_PROFILE,ANTI_ROTATION_CORE_STABILITY_STRESS,app/src/main/assets/metadata/canonical_v1,1,항 회전 코어 안정성 스트레스,Anti rotation core stability stress,RETAIN,
PRIMARY_STRESS_PROFILE,BALLISTIC_POWER_STRESS,app/src/main/assets/metadata/canonical_v1,1,탄도성 파워 스트레스,Ballistic power stress,RETAIN,
PRIMARY_STRESS_PROFILE,BODYWEIGHT_PUSH_STRESS,app/src/main/assets/metadata/canonical_v1,1,맨몸 밀기 스트레스,Bodyweight push stress,RETAIN,
PRIMARY_STRESS_PROFILE,CARDIO_CONDITIONING_STRESS,app/src/main/assets/metadata/canonical_v1,1,유산소 컨디셔닝 스트레스,Cardio conditioning stress,RETAIN,
PRIMARY_STRESS_PROFILE,COURT_SKILL_COGNITIVE_STRESS,app/src/main/assets/metadata/canonical_v1,1,코트 기술 인지 스트레스,Court skill cognitive stress,RETAIN,
PRIMARY_STRESS_PROFILE,COURT_SPORT_MOVEMENT_STRESS,app/src/main/assets/metadata/canonical_v1,1,코트 스포츠 동작 스트레스,Court sport movement stress,RETAIN,
PRIMARY_STRESS_PROFILE,DIP_PUSH_STRESS,app/src/main/assets/metadata/canonical_v1,1,Dip 밀기 스트레스,Dip push stress,REVISE,
PRIMARY_STRESS_PROFILE,DYNAMIC_CORE_FLEXION_STRESS,app/src/main/assets/metadata/canonical_v1,1,동적 코어 굴곡 스트레스,Dynamic core flexion stress,RETAIN,
PRIMARY_STRESS_PROFILE,ECCENTRIC_TENDON_STRESS,app/src/main/assets/metadata/canonical_v1,1,신장성 건 스트레스,Eccentric tendon stress,RETAIN,
PRIMARY_STRESS_PROFILE,HEAVY_AXIAL_LOWER_STRESS,app/src/main/assets/metadata/canonical_v1,1,고중량 축성 하체 스트레스,Heavy axial lower stress,RETAIN,
PRIMARY_STRESS_PROFILE,HINGE_POSTERIOR_CHAIN_STRESS,app/src/main/assets/metadata/canonical_v1,1,힌지 후면 운동사슬 스트레스,Hinge posterior chain stress,RETAIN,
PRIMARY_STRESS_PROFILE,HORIZONTAL_PUSH_STRESS,app/src/main/assets/metadata/canonical_v1,1,수평 밀기 스트레스,Horizontal push stress,RETAIN,
PRIMARY_STRESS_PROFILE,HORIZONTAL_ROW_STRESS,app/src/main/assets/metadata/canonical_v1,1,수평 Row 스트레스,Horizontal row stress,REVISE,
PRIMARY_STRESS_PROFILE,ISOLATION_ACCESSORY_STRESS,app/src/main/assets/metadata/canonical_v1,1,고립 보조 스트레스,Isolation accessory stress,RETAIN,
PRIMARY_STRESS_PROFILE,ISOMETRIC_CORE_BRACING_STRESS,app/src/main/assets/metadata/canonical_v1,1,등척성 코어 브레이싱 스트레스,Isometric core bracing stress,RETAIN,
PRIMARY_STRESS_PROFILE,LOADED_CARRY_BRACING_STRESS,app/src/main/assets/metadata/canonical_v1,1,중량 캐리 브레이싱 스트레스,Loaded carry bracing stress,RETAIN,
PRIMARY_STRESS_PROFILE,LOW_LOAD_PREHAB_CONTROL_STRESS,app/src/main/assets/metadata/canonical_v1,1,Low 부하 프리햅 제어 스트레스,Low load prehab control stress,REVISE,
PRIMARY_STRESS_PROFILE,LUNGE_DECELERATION_STRESS,app/src/main/assets/metadata/canonical_v1,1,런지 감속 스트레스,Lunge deceleration stress,RETAIN,
PRIMARY_STRESS_PROFILE,MACHINE_LOWER_BODY_STRESS,app/src/main/assets/metadata/canonical_v1,1,머신 하체 신체 스트레스,Machine lower body stress,RETAIN,
PRIMARY_STRESS_PROFILE,MOBILITY_RECOVERY_STRESS,app/src/main/assets/metadata/canonical_v1,1,가동성 회복 스트레스,Mobility recovery stress,RETAIN,
PRIMARY_STRESS_PROFILE,OVERHEAD_PUSH_STRESS,app/src/main/assets/metadata/canonical_v1,1,머리 위 밀기 스트레스,Overhead push stress,RETAIN,
PRIMARY_STRESS_PROFILE,OVERHEAD_RACKET_STRESS,app/src/main/assets/metadata/canonical_v1,1,머리 위 Racket 스트레스,Overhead racket stress,REVISE,
PRIMARY_STRESS_PROFILE,PLYOMETRIC_LANDING_STRESS,app/src/main/assets/metadata/canonical_v1,1,플라이오메트릭 착지 스트레스,Plyometric landing stress,RETAIN,
PRIMARY_STRESS_PROFILE,ROTATIONAL_CORE_STABILITY_STRESS,app/src/main/assets/metadata/canonical_v1,1,회전 코어 안정성 스트레스,Rotational core stability stress,RETAIN,
PRIMARY_STRESS_PROFILE,UNILATERAL_LOWER_STABILITY_STRESS,app/src/main/assets/metadata/canonical_v1,1,편측 하체 안정성 스트레스,Unilateral lower stability stress,RETAIN,
PRIMARY_STRESS_PROFILE,VERTICAL_PULL_STRESS,app/src/main/assets/metadata/canonical_v1,1,수직 당기기 스트레스,Vertical pull stress,RETAIN,
PROGRAM_SLOT,ACCESSORY_ROTATION,app/src/main/assets/metadata/canonical_v1,1,보조 회전,Accessory rotation,RETAIN,
PROGRAM_SLOT,ANKLE_CALF_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,발목 종아리 보조,Ankle calf support,RETAIN,
PROGRAM_SLOT,ANKLE_SSC_CONDITIONING,app/src/main/assets/metadata/canonical_v1,1,발목 SSC 컨디셔닝,Ankle SSC conditioning,RETAIN,
PROGRAM_SLOT,ATHLETIC_OVERHEAD_PRESS_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,Athletic 머리 위 프레스 보조,Athletic overhead press support,REVISE,
PROGRAM_SLOT,BADMINTON_DECEL_COD,app/src/main/assets/metadata/canonical_v1,1,배드민턴 Decel COD,Badminton decel COD,REVISE,
PROGRAM_SLOT,BADMINTON_FOOTWORK,app/src/main/assets/metadata/canonical_v1,1,배드민턴 풋워크,Badminton footwork,RETAIN,
PROGRAM_SLOT,BADMINTON_FOOTWORK_REACTION,app/src/main/assets/metadata/canonical_v1,1,배드민턴 풋워크 반응,Badminton footwork reaction,RETAIN,
PROGRAM_SLOT,BALLISTIC_HINGE_POWER,app/src/main/assets/metadata/canonical_v1,1,탄도성 힌지 파워,Ballistic hinge power,RETAIN,
PROGRAM_SLOT,BICEPS_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,이두근 보조,Biceps accessory,RETAIN,
PROGRAM_SLOT,BODYWEIGHT_LOWER_PATTERN,app/src/main/assets/metadata/canonical_v1,1,맨몸 하체 패턴,Bodyweight lower pattern,RETAIN,
PROGRAM_SLOT,BODYWEIGHT_VERTICAL_PUSH,app/src/main/assets/metadata/canonical_v1,1,맨몸 수직 밀기,Bodyweight vertical push,RETAIN,
PROGRAM_SLOT,BRACHIALIS_FOREARM_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,Brachialis 전완 보조,Brachialis forearm accessory,REVISE,
PROGRAM_SLOT,CALF_ANKLE_CAPACITY,app/src/main/assets/metadata/canonical_v1,1,종아리 발목 Capacity,Calf ankle capacity,REVISE,
PROGRAM_SLOT,CHEST_ISOLATION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,가슴 고립 보조,Chest isolation accessory,RETAIN,
PROGRAM_SLOT,CONDITIONING,app/src/main/assets/metadata/canonical_v1,1,컨디셔닝,Conditioning,RETAIN,
PROGRAM_SLOT,CONDITIONING_CORE,app/src/main/assets/metadata/canonical_v1,1,컨디셔닝 코어,Conditioning core,RETAIN,
PROGRAM_SLOT,CORE_FLEXION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,코어 굴곡 보조,Core flexion accessory,RETAIN,
PROGRAM_SLOT,CORE_STABILITY,app/src/main/assets/metadata/canonical_v1,1,코어 안정성,Core stability,RETAIN,
PROGRAM_SLOT,CORE_STABILITY_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,코어 안정성 보조,Core stability accessory,RETAIN,
PROGRAM_SLOT,DECELERATION_LANDING,app/src/main/assets/metadata/canonical_v1,1,감속·착지,Deceleration landing,RETAIN,
PROGRAM_SLOT,FOREARM_GRIP_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,전완 그립 보조,Forearm grip accessory,RETAIN,
PROGRAM_SLOT,FOREARM_GRIP_ELBOW_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,전완 그립 팔꿈치 보조,Forearm grip elbow support,RETAIN,
PROGRAM_SLOT,GLUTE_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,둔근 보조,Glute accessory,RETAIN,
PROGRAM_SLOT,GLUTE_POSTERIOR_CHAIN_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,둔근 후면 운동사슬 보조,Glute posterior chain accessory,RETAIN,
PROGRAM_SLOT,HAMSTRING_ISOLATION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,햄스트링 고립 보조,Hamstring isolation accessory,RETAIN,
PROGRAM_SLOT,HIP_ABDUCTOR_GLUTE_MED_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,고관절 Abductor 둔근 Med 보조,Hip abductor glute med accessory,REVISE,
PROGRAM_SLOT,HIP_ADDUCTOR_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,고관절 Adductor 보조,Hip adductor accessory,REVISE,
PROGRAM_SLOT,HIP_HINGE_POSTERIOR_CHAIN,app/src/main/assets/metadata/canonical_v1,1,고관절 힌지 후면 운동사슬,Hip hinge posterior chain,RETAIN,
PROGRAM_SLOT,HORIZONTAL_PULL_STRENGTH,app/src/main/assets/metadata/canonical_v1,1,수평 당기기 근력,Horizontal pull strength,RETAIN,
PROGRAM_SLOT,HORIZONTAL_PUSH_STRENGTH_OR_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,수평 밀기 근력·보조,Horizontal push strength or accessory,RETAIN,
PROGRAM_SLOT,KNEE_DOMINANT_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,무릎 Dominant 보조,Knee dominant accessory,REVISE,
PROGRAM_SLOT,LAT_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,Lat 보조,Lat accessory,REVISE,
PROGRAM_SLOT,LOADED_CARRY_BRACING,app/src/main/assets/metadata/canonical_v1,1,중량 캐리 브레이싱,Loaded carry bracing,RETAIN,
PROGRAM_SLOT,LOWER_BODY_ISOMETRIC_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,하체 신체 등척성 보조,Lower body isometric accessory,RETAIN,
PROGRAM_SLOT,LOWER_SQUAT_PATTERN,app/src/main/assets/metadata/canonical_v1,1,하체 스쿼트 패턴,Lower squat pattern,RETAIN,
PROGRAM_SLOT,MACHINE_LOWER_BODY_STRENGTH,app/src/main/assets/metadata/canonical_v1,1,머신 하체 신체 근력,Machine lower body strength,RETAIN,
PROGRAM_SLOT,MAIN_HINGE_STRENGTH,app/src/main/assets/metadata/canonical_v1,1,힌지 메인 근력,Main hinge strength,RETAIN,
PROGRAM_SLOT,MAIN_LOWER_STRENGTH,app/src/main/assets/metadata/canonical_v1,1,하체 메인 근력,Main lower strength,RETAIN,
PROGRAM_SLOT,MOBILITY_RECOVERY,app/src/main/assets/metadata/canonical_v1,1,가동성 회복,Mobility recovery,RETAIN,
PROGRAM_SLOT,NOT_APPLICABLE,app/src/main/assets/metadata/canonical_v1,1,해당 없음,Not applicable,RETAIN,
PROGRAM_SLOT,OVERHEAD_PUSH_STRENGTH_OR_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,머리 위 밀기 근력·보조,Overhead push strength or accessory,RETAIN,
PROGRAM_SLOT,OVERHEAD_SMASH_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,머리 위 Smash 보조,Overhead smash support,REVISE,
PROGRAM_SLOT,PLYOMETRIC_POWER,app/src/main/assets/metadata/canonical_v1,1,플라이오메트릭 파워,Plyometric power,RETAIN,
PROGRAM_SLOT,POSTERIOR_CHAIN_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,후면 운동사슬 보조,Posterior chain accessory,RETAIN,
PROGRAM_SLOT,POSTERIOR_CHAIN_CONTROL_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,후면 운동사슬 제어 보조,Posterior chain control accessory,RETAIN,
PROGRAM_SLOT,POWER_REACTIVE_LOW_VOLUME,app/src/main/assets/metadata/canonical_v1,1,파워·반응성 저볼륨,Power reactive low volume,RETAIN,
PROGRAM_SLOT,PULLOVER_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,Pullover 보조,Pullover accessory,REVISE,
PROGRAM_SLOT,QUAD_ISOLATION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,대퇴사두근 고립 보조,Quad isolation accessory,RETAIN,
PROGRAM_SLOT,REAR_DELT_SCAPULAR_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,후면 Delt 견갑 보조,Rear delt scapular accessory,REVISE,
PROGRAM_SLOT,RECOVERY_PREHAB_LIGHT,app/src/main/assets/metadata/canonical_v1,1,회복·프리햅 저강도,Recovery prehab light,RETAIN,
PROGRAM_SLOT,RECOVERY_PREHAB_SCAPULAR_CONTROL,app/src/main/assets/metadata/canonical_v1,1,회복 프리햅 견갑 제어,Recovery prehab scapular control,RETAIN,
PROGRAM_SLOT,ROTATIONAL_KINETIC_CHAIN,app/src/main/assets/metadata/canonical_v1,1,회전 운동사슬,Rotational kinetic chain,RETAIN,
PROGRAM_SLOT,ROTATOR_CUFF_CARE,app/src/main/assets/metadata/canonical_v1,1,회전근개 회전근개 관리,Rotator cuff care,RETAIN,
PROGRAM_SLOT,RUNNING_MECHANICS_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,Running Mechanics 보조,Running mechanics support,REVISE,
PROGRAM_SLOT,SCAPULAR_CONTROL_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,견갑 제어 보조,Scapular control accessory,RETAIN,
PROGRAM_SLOT,SCAPULAR_SHOULDER_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,견갑·어깨 보조,Scapular shoulder support,RETAIN,
PROGRAM_SLOT,SHOULDER_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,어깨 보조,Shoulder accessory,RETAIN,
PROGRAM_SLOT,SINGLE_LEG_STRENGTH_CONTROL,app/src/main/assets/metadata/canonical_v1,1,한쪽 다리 근력 제어,Single leg strength control,RETAIN,
PROGRAM_SLOT,TOTAL_BODY_STABILITY_SKILL,app/src/main/assets/metadata/canonical_v1,1,Total 신체 안정성 기술,Total body stability skill,REVISE,
PROGRAM_SLOT,TRICEPS_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,삼두근 보조,Triceps accessory,RETAIN,
PROGRAM_SLOT,TRICEPS_EMPHASIS_COMPOUND_PUSH,app/src/main/assets/metadata/canonical_v1,1,삼두근 Emphasis 복합 밀기,Triceps emphasis compound push,REVISE,
PROGRAM_SLOT,TRUNK_ANTI_ROTATION_STABILITY,app/src/main/assets/metadata/canonical_v1,1,몸통 항회전 안정성,Trunk anti rotation stability,RETAIN,
PROGRAM_SLOT,UNILATERAL_HINGE_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,편측 힌지 보조,Unilateral hinge accessory,RETAIN,
PROGRAM_SLOT,UNILATERAL_LOWER_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,편측 하체 보조,Unilateral lower accessory,RETAIN,
PROGRAM_SLOT,UNILATERAL_LOWER_STRENGTH,app/src/main/assets/metadata/canonical_v1,1,편측 하체 근력,Unilateral lower strength,RETAIN,
PROGRAM_SLOT,UNILATERAL_SHOULDER_PRESS,app/src/main/assets/metadata/canonical_v1,1,편측 어깨 프레스,Unilateral shoulder press,RETAIN,
PROGRAM_SLOT,UNILATERAL_UPPER_PUSH,app/src/main/assets/metadata/canonical_v1,1,편측 상체 밀기,Unilateral upper push,RETAIN,
PROGRAM_SLOT,UPPER_PULL_ANCHOR,app/src/main/assets/metadata/canonical_v1,1,상체 당기기 Anchor,Upper pull anchor,REVISE,
PROGRAM_SLOT,UPPER_PUSH_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,상체 밀기 보조,Upper push accessory,RETAIN,
PROGRAM_SLOT,UPPER_PUSH_COMPOUND,app/src/main/assets/metadata/canonical_v1,1,상체 밀기 복합,Upper push compound,RETAIN,
PROGRAM_SLOT,UPPER_PUSH_STRENGTH,app/src/main/assets/metadata/canonical_v1,1,상체 밀기 근력,Upper push strength,RETAIN,
PROGRAM_SLOT,UPPER_PUSH_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,상체 밀기 보조,Upper push support,RETAIN,
PROGRAM_SLOT,VERTICAL_PULL_STRENGTH,app/src/main/assets/metadata/canonical_v1,1,수직 당기기 근력,Vertical pull strength,RETAIN,
PROGRAM_SLOT_CAPABILITY,ACCESSORY_SLOT,app/src/main/assets/metadata/canonical_v1,1,보조 Slot,Accessory slot,REVISE,
PROGRAM_SLOT_CAPABILITY,MAIN_STRENGTH_SLOT,app/src/main/assets/metadata/canonical_v1,1,메인 근력 Slot,Main strength slot,REVISE,
PROGRAM_SLOT_CAPABILITY,PLYOMETRIC_SLOT,app/src/main/assets/metadata/canonical_v1,1,플라이오메트릭 Slot,Plyometric slot,REVISE,
PROGRAM_SLOT_CAPABILITY,POWER_SLOT,app/src/main/assets/metadata/canonical_v1,1,파워 Slot,Power slot,REVISE,
PROGRAM_SLOT_CAPABILITY,SECONDARY_STRENGTH_SLOT,app/src/main/assets/metadata/canonical_v1,1,Secondary 근력 Slot,Secondary strength slot,REVISE,
PROGRAM_SLOT_CAPABILITY,SPEED_REACTIVE_SLOT,app/src/main/assets/metadata/canonical_v1,1,속도 반응성 Slot,Speed reactive slot,REVISE,
PROGRAM_SLOT_CAPABILITY,STABILITY_SLOT,app/src/main/assets/metadata/canonical_v1,1,안정성 Slot,Stability slot,REVISE,
PROGRESSION_GROUP,ANTERIOR_CORE_FLEXION,app/src/main/assets/metadata/canonical_v1,3,,,ADD,
PROGRESSION_GROUP,ANTI_ROTATION,app/src/main/assets/metadata/canonical_v1,2,,,ADD,
PROGRESSION_GROUP,BADMINTON_TEST,app/src/main/assets/metadata/canonical_v1,18,,,ADD,
PROGRESSION_GROUP,BALLISTIC_HINGE_POWER,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
PROGRESSION_GROUP,BODYWEIGHT_CONDITIONING_CORE,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
PROGRESSION_GROUP,BODYWEIGHT_HORIZONTAL_PUSH,app/src/main/assets/metadata/canonical_v1,4,,,ADD,
PROGRESSION_GROUP,BODYWEIGHT_SQUAT_PATTERN,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
PROGRESSION_GROUP,BODYWEIGHT_VERTICAL_PUSH,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
PROGRESSION_GROUP,CALF_ACHILLES_ANKLE_STIFFNESS,app/src/main/assets/metadata/canonical_v1,8,,,ADD,
PROGRESSION_GROUP,CARDIO_CONDITIONING,app/src/main/assets/metadata/canonical_v1,6,,,ADD,
