resourceKey,korean,english,scope,sourcePath,sourceLineOrSymbol,classification,status,placeholderSignature,pluralRequired,notes
,힙 쓰러스트,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,134,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,레그 컬,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,135,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,푸시업,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,139,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,머신 체스트프레스,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,140,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케이블 플라이,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,141,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,딥스,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,142,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,덤벨 래터럴 레이즈,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,146,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케틀벨 헤일로,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,147,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,페이스풀,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,148,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,랫풀다운,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,152,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케이블 로우,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,153,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스트레이트암 풀다운,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,154,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,원암 덤벨 로우,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,155,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,덤벨 컬,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,162,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,해머 컬,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,163,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,바벨 리버스 컬,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,164,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,EZ바 리버스 컬,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,165,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케이블 오버헤드 트라이셉스 익스텐션,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,169,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,덤벨 오버헤드 트라이셉스 익스텐션,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,170,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,덤벨 프로네이션/수피네이션,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,174,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,바벨 리버스 컬,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,175,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,EZ바 리버스 컬,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,176,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,원레그 카프 레이즈,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,180,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,맨몸 스탠딩 카프 레이즈,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,181,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스탠딩 카프 레이즈 머신,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,182,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,덤벨 스탠딩 카프 레이즈,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,183,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,6코너 풋워크,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,190,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,메디신볼 3스텝 가속 던지기,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,194,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,래터럴 바운드,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,198,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,원레그 홉 투 스틱,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,199,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,메디신볼 3스텝 감속 던지기,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,200,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,좌우 랜덤 콕줍기,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,201,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,6방향 랜덤 콕줍기,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,202,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,랜덤 비프 풋워크,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,206,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스플릿 스텝 리액션,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,207,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,데드버그,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,211,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,랜드마인 안티로테이션,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,212,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,밴드 팔로프 프레스,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,213,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케이블 팔로프 프레스,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,214,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,바이퍼 회전 위로,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,215,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케틀벨 헤일로,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,216,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,바이퍼 회전 아래로,,ProgramRuleTables,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt,220,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,바벨,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,128,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,덤벨,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,129,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,머신,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,130,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케이블,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,131,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스미스,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,132,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스미스머신,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,133,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,레그프레스,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,134,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,핵스쿼트,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,135,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,레그컬,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,136,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,레그익스텐션,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,137,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,EZ바,,ProgramScoringPolicy,app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt,138,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,역할:${role.name},,ProgramSelectionReasonFormatter,app/src/main/java/com/training/trackplanner/data/ProgramSelectionReasonFormatter.kt,9,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,동작:$it,,ProgramSelectionReasonFormatter,app/src/main/java/com/training/trackplanner/data/ProgramSelectionReasonFormatter.kt,11,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,전이:${candidate.metadata?.badmintonTransferLevel},,ProgramSelectionReasonFormatter,app/src/main/java/com/training/trackplanner/data/ProgramSelectionReasonFormatter.kt,12,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,앱 cue 가능,,ProgramSelectionReasonFormatter,app/src/main/java/com/training/trackplanner/data/ProgramSelectionReasonFormatter.kt,13,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,계획피로조정:${gate.band.name},,ProgramSelectionReasonFormatter,app/src/main/java/com/training/trackplanner/data/ProgramSelectionReasonFormatter.kt,14,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,"$action 완료: profile $profileCount, daily $dailyMetricCount, check-in $dailyCheckInCount, ",,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,33,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,CSV 복원 운동,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1377,NON_DISPLAY_IDENTIFIER,NON_DISPLAY_IDENTIFIER,,NO,Baseline Kotlin literal inventory
,근력운동,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1379,NON_DISPLAY_IDENTIFIER,NON_DISPLAY_IDENTIFIER,,NO,Baseline Kotlin literal inventory
,백업 manifest 뒤에 본문이 없습니다.,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1499,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,백업 manifest 형식이 올바르지 않습니다.,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1506,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,백업 형식 버전을 읽을 수 없습니다.,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1512,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,지원하지 않는 백업 형식 버전입니다: $formatVersion,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1517,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,${},NO,Baseline Kotlin literal inventory
,백업 생성 시각을 읽을 수 없습니다.,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1529,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,백업 개수 manifest가 올바르지 않습니다.,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1539,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,백업 본문 해시가 manifest와 일치하지 않습니다.,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1549,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,백업 manifest 개수와 본문 개수가 일치하지 않습니다: ,,RecordCsvBackupRestore,app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt,1588,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,유산소운동,,RecordMutationService,app/src/main/java/com/training/trackplanner/data/RecordMutationService.kt,144,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스포츠,,RecordMutationService,app/src/main/java/com/training/trackplanner/data/RecordMutationService.kt,145,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,시간,,RecordMutationService,app/src/main/java/com/training/trackplanner/data/RecordMutationService.kt,146,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,$name: $mode 방식으로 수행한다. 주요 타깃은 ${detail1}이며 보조 요소는 ${detail2}이다.,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,142,CANONICAL_DATA,CANONICAL_DATA,${},NO,Baseline Kotlin literal inventory
,스포츠,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,234,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,유산소운동,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,346,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스포츠,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,347,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,모빌리티,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,348,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,가동성,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,348,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,외회전,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,349,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,월 슬라이드,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,349,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스캡,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,349,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,보호,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,349,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풋워크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,350,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,콕줍기,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,350,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스플릿 스텝,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,350,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,래더,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,350,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,점프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,351,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,홉,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,351,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,바운드,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,351,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,포고,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,351,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,탄성,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,351,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,플랭크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,352,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,팔로프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,352,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,데드버그,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,352,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,버드독,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,352,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,안정,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,352,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,컬,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,353,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,레이즈,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,353,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,트라이셉스,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,353,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,익스텐션,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,353,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,플라이,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,353,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
