schema_version,row_type,program_key,program_name,duration_days,week_number,day_of_week,order_index,exercise_name,category,detail1,detail2,mode,description,family_id,family_name,family_role,family_e1rm_multiplier,default_rest_seconds,rest_seconds,prescription,set_count,reps,weight_kg,seconds,stable_key,source,movement_pattern,movement_category,primary_muscles,secondary_muscles,equipment_tags,force_type,body_region,laterality,joint_emphasis,scapular_demand,hip_demand,plane,is_unilateral,metadata_updated_at
3,program_item,5,보디빌딩 3일 스플릿,28,3,3,33,해머 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,3,5,36,레그 프레스,근력운동,,,,,,,,,,120,Legs + Arms · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,3,5,39,루마니안 데드리프트,근력운동,,,,,,,,,,120,3x8~10,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,3,5,42,불가리안 스플릿 스쿼트,기능성운동,,,,,,,,,,90,3x8~10/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,3,5,45,레그 컬,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,3,5,48,카프 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,3,5,51,덤벨 컬,근력운동,,,,,,,,,,60,2세트 · 이두 보조,2,0,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,3,5,54,케이블 원암 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,2세트 · 삼두 보조,2,0,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,1,55,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,DELOAD · 3x8,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,1,56,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,1,57,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,3,58,랫풀다운,근력운동,,,,,,,,,,90,DELOAD · 3x8,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,3,59,케이블 로우,근력운동,,,,,,,,,,90,DELOAD · 2x10,2,10,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,3,60,덤벨 컬,근력운동,,,,,,,,,,60,DELOAD · 2x10,2,10,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,5,61,레그 프레스,근력운동,,,,,,,,,,120,DELOAD · 3x8,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,5,62,레그 컬,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,5,보디빌딩 3일 스플릿,28,4,5,63,카프 레이즈,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program,6,보디빌딩 4일 스플릿,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,1,1,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,Chest/Triceps · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,1,4,덤벨 벤치프레스,근력운동,,,,,,,,,,90,3x8~12,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,1,7,케이블 플라이,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,1,10,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,4x10~15,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,1,13,오버헤드 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,2,16,풀업,근력운동,,,,,,,,,,90,Back/Biceps · 4x6~10 · 어려우면 랫풀다운,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,2,19,바벨 로우,근력운동,,,,,,,,,,120,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,2,22,케이블 로우,근력운동,,,,,,,,,,90,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,2,25,페이스풀,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,2,28,덤벨 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,2,31,해머 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,4,34,레그 프레스,근력운동,,,,,,,,,,120,Legs · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,4,37,루마니안 데드리프트,근력운동,,,,,,,,,,120,3x8~10,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,4,40,레그 컬,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,4,43,런지,근력운동,,,,,,,,,,90,3x8~10/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,4,46,카프 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,5,49,오버헤드 프레스,근력운동,,,,,,,,,,120,Shoulders/Arms · 4x6~10,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,5,52,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,5,55,리어델트 플라이,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,5,58,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,5,61,덤벨 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,1,5,64,해머 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,1,2,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,Chest/Triceps · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,1,5,덤벨 벤치프레스,근력운동,,,,,,,,,,90,3x8~12,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,1,8,케이블 플라이,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,1,11,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,4x10~15,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,1,14,오버헤드 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,2,17,풀업,근력운동,,,,,,,,,,90,Back/Biceps · 4x6~10 · 어려우면 랫풀다운,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,2,20,바벨 로우,근력운동,,,,,,,,,,120,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,2,23,케이블 로우,근력운동,,,,,,,,,,90,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,2,26,페이스풀,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,2,29,덤벨 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,2,32,해머 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,4,35,레그 프레스,근력운동,,,,,,,,,,120,Legs · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,4,38,루마니안 데드리프트,근력운동,,,,,,,,,,120,3x8~10,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,4,41,레그 컬,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,4,44,런지,근력운동,,,,,,,,,,90,3x8~10/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,4,47,카프 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,5,50,오버헤드 프레스,근력운동,,,,,,,,,,120,Shoulders/Arms · 4x6~10,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,5,53,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,5,56,리어델트 플라이,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,5,59,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,5,62,덤벨 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,2,5,65,해머 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,1,3,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,Chest/Triceps · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,1,6,덤벨 벤치프레스,근력운동,,,,,,,,,,90,3x8~12,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,1,9,케이블 플라이,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,1,12,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,4x10~15,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,1,15,오버헤드 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,2,18,풀업,근력운동,,,,,,,,,,90,Back/Biceps · 4x6~10 · 어려우면 랫풀다운,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,2,21,바벨 로우,근력운동,,,,,,,,,,120,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,2,24,케이블 로우,근력운동,,,,,,,,,,90,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,2,27,페이스풀,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,2,30,덤벨 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,2,33,해머 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,4,36,레그 프레스,근력운동,,,,,,,,,,120,Legs · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,4,39,루마니안 데드리프트,근력운동,,,,,,,,,,120,3x8~10,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,4,42,레그 컬,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,4,45,런지,근력운동,,,,,,,,,,90,3x8~10/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,4,48,카프 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,5,51,오버헤드 프레스,근력운동,,,,,,,,,,120,Shoulders/Arms · 4x6~10,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,5,54,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,5,57,리어델트 플라이,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,5,60,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,5,63,덤벨 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,3,5,66,해머 컬,근력운동,,,,,,,,,,60,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,4,1,67,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,DELOAD · 3x8,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,4,1,68,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,4,2,69,랫풀다운,근력운동,,,,,,,,,,90,DELOAD · 3x8,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,4,2,70,덤벨 컬,근력운동,,,,,,,,,,60,DELOAD · 2x10,2,10,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,4,4,71,레그 프레스,근력운동,,,,,,,,,,120,DELOAD · 3x8,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,4,4,72,카프 레이즈,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,4,5,73,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,6,보디빌딩 4일 스플릿,28,4,5,74,페이스풀,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program,7,보디빌딩 5일 스플릿,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,1,1,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,Chest · 5x6~10,5,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,1,4,덤벨 벤치프레스,근력운동,,,,,,,,,,90,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,1,7,케이블 플라이,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,1,10,딥스,근력운동,,,,,,,,,,90,3x8~12,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,2,13,풀업,근력운동,,,,,,,,,,90,Back · 5x6~10 · 어려우면 랫풀다운,5,6,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,2,16,바벨 로우,근력운동,,,,,,,,,,120,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,2,19,케이블 로우,근력운동,,,,,,,,,,90,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,2,22,원암 덤벨 로우,근력운동,,,,,,,,,,75,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,2,25,페이스풀,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,3,28,레그 프레스,근력운동,,,,,,,,,,120,Legs · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,3,31,루마니안 데드리프트,근력운동,,,,,,,,,,120,3x8~10,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,3,34,레그 컬,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,3,37,불가리안 스플릿 스쿼트,기능성운동,,,,,,,,,,90,3x8~10/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,3,40,카프 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,4,43,오버헤드 프레스,근력운동,,,,,,,,,,120,Shoulders · 4x6~10,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,4,46,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,5x12~15,5,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,4,49,리어델트 플라이,근력운동,,,,,,,,,,60,4x12~15 · 업라이트 로우 제외,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,5,52,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,Arms/Forearms · 4x10~15,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,5,55,오버헤드 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,5,58,덤벨 컬,근력운동,,,,,,,,,,60,4x10~12,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,5,61,해머 컬,근력운동,,,,,,,,,,60,4x10~12,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,5,64,리버스 컬,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,5,67,덤벨 리스트 컬,근력운동,,,,,,,,,,45,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,1,5,70,덤벨 리스트 익스텐션,근력운동,,,,,,,,,,45,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,1,2,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,Chest · 5x6~10,5,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,1,5,덤벨 벤치프레스,근력운동,,,,,,,,,,90,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,1,8,케이블 플라이,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,1,11,딥스,근력운동,,,,,,,,,,90,3x8~12,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,2,14,풀업,근력운동,,,,,,,,,,90,Back · 5x6~10 · 어려우면 랫풀다운,5,6,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,2,17,바벨 로우,근력운동,,,,,,,,,,120,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,2,20,케이블 로우,근력운동,,,,,,,,,,90,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,2,23,원암 덤벨 로우,근력운동,,,,,,,,,,75,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,2,26,페이스풀,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,3,29,레그 프레스,근력운동,,,,,,,,,,120,Legs · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,3,32,루마니안 데드리프트,근력운동,,,,,,,,,,120,3x8~10,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,3,35,레그 컬,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,3,38,불가리안 스플릿 스쿼트,기능성운동,,,,,,,,,,90,3x8~10/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,3,41,카프 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,4,44,오버헤드 프레스,근력운동,,,,,,,,,,120,Shoulders · 4x6~10,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,4,47,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,5x12~15,5,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,4,50,리어델트 플라이,근력운동,,,,,,,,,,60,4x12~15 · 업라이트 로우 제외,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,5,53,트라이셉스 푸시다운,근력운동,,,,,,,,,,60,Arms/Forearms · 4x10~15,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,5,56,오버헤드 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,5,59,덤벨 컬,근력운동,,,,,,,,,,60,4x10~12,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,5,62,해머 컬,근력운동,,,,,,,,,,60,4x10~12,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,5,65,리버스 컬,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,5,68,덤벨 리스트 컬,근력운동,,,,,,,,,,45,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,2,5,71,덤벨 리스트 익스텐션,근력운동,,,,,,,,,,45,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,1,3,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,Chest · 5x6~10,5,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,1,6,덤벨 벤치프레스,근력운동,,,,,,,,,,90,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,1,9,케이블 플라이,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,1,12,딥스,근력운동,,,,,,,,,,90,3x8~12,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,2,15,풀업,근력운동,,,,,,,,,,90,Back · 5x6~10 · 어려우면 랫풀다운,5,6,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,2,18,바벨 로우,근력운동,,,,,,,,,,120,4x8~12,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,2,21,케이블 로우,근력운동,,,,,,,,,,90,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,2,24,원암 덤벨 로우,근력운동,,,,,,,,,,75,3x10~12,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,2,27,페이스풀,근력운동,,,,,,,,,,60,3x12~15,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,3,30,레그 프레스,근력운동,,,,,,,,,,120,Legs · 4x6~10,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,3,33,루마니안 데드리프트,근력운동,,,,,,,,,,120,3x8~10,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,3,36,레그 컬,근력운동,,,,,,,,,,60,3x10~15,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,3,39,불가리안 스플릿 스쿼트,기능성운동,,,,,,,,,,90,3x8~10/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,7,보디빌딩 5일 스플릿,28,3,3,42,카프 레이즈,근력운동,,,,,,,,,,60,4x12~15,4,12,0,0,,,,,,,,,,,,,,,,
