displayField,canonicalCode,koreanLabel,koreanShortLabel,koreanFormalLabel,koreanDescription,koreanSearchAliases,englishLabel,englishSearchAliases,allowedLatinTokens,displayScope,reviewStatus
MOVEMENT_SUBTYPE,LEG_PRESS,레그 프레스,레그 프레스,,레그 프레스 항목을 나타내는 앱 표시 용어입니다.,,Leg press,LEG PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,LIGHT_SHUTTLE_PICKUP,가벼운 콕줍기,가벼운 콕줍기,,가벼운 콕줍기 항목을 나타내는 앱 표시 용어입니다.,,Light shuttle pickup,LIGHT SHUTTLE PICKUP,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,LINE_HOP,라인 홉,라인 홉,,라인 홉 항목을 나타내는 앱 표시 용어입니다.,,Line hop,LINE HOP,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,LOCOMOTION,이동,이동,,이동 항목을 나타내는 앱 표시 용어입니다.,,Locomotion,LOCOMOTION,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,LUNGE,런지,런지,,런지 항목을 나타내는 앱 표시 용어입니다.,,Lunge,LUNGE,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,LYING_TRICEPS_EXTENSION,라잉 트라이셉스 익스텐션,라잉 트라이셉스 익스텐션,,라잉 트라이셉스 익스텐션 항목을 나타내는 앱 표시 용어입니다.,,Lying triceps extension,LYING TRICEPS EXTENSION,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MACHINE_CHEST_PRESS,머신 체스트프레스,머신 체스트프레스,,머신 체스트프레스 항목을 나타내는 앱 표시 용어입니다.,,Machine chest press,MACHINE CHEST PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MACHINE_FLY,머신 플라이,머신 플라이,머신 체스트 플라이,머신 플라이 항목을 나타내는 앱 표시 용어입니다.,머신 체스트 플라이|펙 덱 플라이,Machine fly,MACHINE CHEST FLY|PEC DECK FLY,,PRODUCTION,PRODUCT_OWNER_APPROVED
MOVEMENT_SUBTYPE,MACHINE_OVERHEAD_PRESS,머신 숄더프레스,머신 숄더프레스,,머신 숄더프레스 항목을 나타내는 앱 표시 용어입니다.,,Machine overhead press,MACHINE OVERHEAD PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MEADOWS_ROW,메도우즈 로우,메도우즈 로우,,메도우즈 로우 항목을 나타내는 앱 표시 용어입니다.,,Meadows row,MEADOWS ROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MED_BALL_CHEST_PASS,메디신볼 체스트 패스,메디신볼 체스트 패스,,메디신볼 체스트 패스 항목을 나타내는 앱 표시 용어입니다.,,Med ball chest pass,MED BALL CHEST PASS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MED_BALL_OVERHEAD_SLAM,메디신볼 위에서 아래로 슬램,메디신볼 위에서 아래로 슬램,,메디신볼 위에서 아래로 슬램 항목을 나타내는 앱 표시 용어입니다.,,Med ball overhead slam,MED BALL OVERHEAD SLAM,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MED_BALL_ROTATIONAL_SLAM,메디신볼 회전 아래로 슬램,메디신볼 회전 아래로 슬램,,메디신볼 회전 아래로 슬램 항목을 나타내는 앱 표시 용어입니다.,,Med ball rotational slam,MED BALL ROTATIONAL SLAM,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MED_BALL_ROTATIONAL_THROW,메디신볼 회전 옆으로 던지기,메디신볼 회전 옆으로 던지기,,메디신볼 회전 옆으로 던지기 항목을 나타내는 앱 표시 용어입니다.,,Med ball rotational throw,MED BALL ROTATIONAL THROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MED_BALL_SCOOP_TOSS,메디신볼 로테이셔널 스쿱 토스,메디신볼 로테이셔널 스쿱 토스,,메디신볼 로테이셔널 스쿱 토스 항목을 나타내는 앱 표시 용어입니다.,,Med ball scoop toss,MED BALL SCOOP TOSS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MED_BALL_THREE_STEP_ACCELERATION_THROW,메디신볼 3스텝 가속 던지기,메디신볼 3스텝 가속 던지기,,메디신볼 3스텝 가속 던지기 항목을 나타내는 앱 표시 용어입니다.,,Med ball three step acceleration throw,MED BALL THREE STEP ACCELERATION THROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MED_BALL_THREE_STEP_DECELERATION_THROW,메디신볼 3스텝 감속 던지기,메디신볼 3스텝 감속 던지기,,메디신볼 3스텝 감속 던지기 항목을 나타내는 앱 표시 용어입니다.,,Med ball three step deceleration throw,MED BALL THREE STEP DECELERATION THROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MINIBAND_SIDEWALK,미니밴드 사이드워크,미니밴드 사이드워크,,미니밴드 사이드워크 항목을 나타내는 앱 표시 용어입니다.,,Miniband sidewalk,MINIBAND SIDEWALK,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MOBILITY,가동성,가동성,,가동성 항목을 나타내는 앱 표시 용어입니다.,,Mobility,MOBILITY,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MOUNTAIN_CLIMBER,마운틴 클라이머,마운틴 클라이머,,마운틴 클라이머 항목을 나타내는 앱 표시 용어입니다.,,Mountain climber,MOUNTAIN CLIMBER,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,MULTI_SHUTTLE_FOOTWORK,멀티셔틀 풋워크,멀티셔틀 풋워크,,멀티셔틀 풋워크 항목을 나타내는 앱 표시 용어입니다.,,Multi shuttle footwork,MULTI SHUTTLE FOOTWORK,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,NEGATIVE_PULL_UP,네거티브 풀업,네거티브 풀업,,네거티브 풀업 항목을 나타내는 앱 표시 용어입니다.,,Negative pull up,NEGATIVE PULL UP,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,NORDIC_HAMSTRING_CURL,노르딕 햄스트링 컬,노르딕 햄스트링 컬,,노르딕 햄스트링 컬 항목을 나타내는 앱 표시 용어입니다.,,Nordic hamstring curl,NORDIC HAMSTRING CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,NOT_APPLICABLE,해당 없음,해당 없음,,해당 없음 항목을 나타내는 앱 표시 용어입니다.,,Not applicable,NOT APPLICABLE,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_CABLE_CURL,원암 케이블 컬,원암 케이블 컬,,원암 케이블 컬 항목을 나타내는 앱 표시 용어입니다.,,One arm cable curl,ONE ARM CABLE CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_CABLE_FLY,원암 케이블 플라이,원암 케이블 플라이,,원암 케이블 플라이 항목을 나타내는 앱 표시 용어입니다.,,One arm cable fly,ONE ARM CABLE FLY,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_CABLE_HIGH_ROW,원암 케이블 하이 로우,원암 케이블 하이 로우,,원암 케이블 하이 로우 항목을 나타내는 앱 표시 용어입니다.,,One arm cable high row,ONE ARM CABLE HIGH ROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_CABLE_LATERAL_RAISE,원암 케이블 래터럴 레이즈,원암 케이블 래터럴 레이즈,,원암 케이블 래터럴 레이즈 항목을 나타내는 앱 표시 용어입니다.,,One arm cable lateral raise,ONE ARM CABLE LATERAL RAISE,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_CABLE_ROW,케이블 원암 로우,케이블 원암 로우,,케이블 원암 로우 항목을 나타내는 앱 표시 용어입니다.,,One arm cable row,ONE ARM CABLE ROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_DUMBBELL_BENCH_PRESS,원암 덤벨 벤치프레스,원암 덤벨 벤치프레스,,원암 덤벨 벤치프레스 항목을 나타내는 앱 표시 용어입니다.,,One arm dumbbell bench press,ONE ARM DUMBBELL BENCH PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_DUMBBELL_CURL,원암 덤벨 컬,원암 덤벨 컬,,원암 덤벨 컬 항목을 나타내는 앱 표시 용어입니다.,,One arm dumbbell curl,ONE ARM DUMBBELL CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_DUMBBELL_RDL,원암 덤벨 RDL,원암 덤벨 RDL,,원암 덤벨 RDL 항목을 나타내는 앱 표시 용어입니다.,,One arm dumbbell RDL,ONE ARM DUMBBELL RDL,RDL,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_HAMMER_CURL,원암 해머 컬,원암 해머 컬,,원암 해머 컬 항목을 나타내는 앱 표시 용어입니다.,,One arm hammer curl,ONE ARM HAMMER CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_INCLINE_DUMBBELL_PRESS,원암 인클라인 덤벨 프레스,원암 인클라인 덤벨 프레스,,원암 인클라인 덤벨 프레스 항목을 나타내는 앱 표시 용어입니다.,,One arm incline dumbbell press,ONE ARM INCLINE DUMBBELL PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_INVERTED_ROW,원암 인버티드 로우,원암 인버티드 로우,,원암 인버티드 로우 항목을 나타내는 앱 표시 용어입니다.,,One arm inverted row,ONE ARM INVERTED ROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_LAT_PULLDOWN,원암 랫풀다운,원암 랫풀다운,,원암 랫풀다운 항목을 나타내는 앱 표시 용어입니다.,,One arm lat pulldown,ONE ARM LAT PULLDOWN,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_MACHINE_ROW,원암 머신 로우,원암 머신 로우,,원암 머신 로우 항목을 나타내는 앱 표시 용어입니다.,,One arm machine row,ONE ARM MACHINE ROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_OVERHEAD_PRESS,원암 덤벨 숄더프레스,원암 덤벨 숄더프레스,,원암 덤벨 숄더프레스 항목을 나타내는 앱 표시 용어입니다.,,One arm overhead press,ONE ARM OVERHEAD PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_OVERHEAD_TRICEPS_EXTENSION,원암 덤벨 오버헤드 트라이셉스 익스텐션,원암 덤벨 오버헤드 트라이셉스 익스텐션,,원암 덤벨 오버헤드 트라이셉스 익스텐션 항목을 나타내는 앱 표시 용어입니다.,,One arm overhead triceps extension,ONE ARM OVERHEAD TRICEPS EXTENSION,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_REAR_DELT_CABLE_FLY,원암 리어델트 케이블 플라이,원암 리어델트 케이블 플라이,,원암 리어델트 케이블 플라이 항목을 나타내는 앱 표시 용어입니다.,,One arm rear delt cable fly,ONE ARM REAR DELT CABLE FLY,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_ROW,원암 덤벨 로우,원암 덤벨 로우,,원암 덤벨 로우 항목을 나타내는 앱 표시 용어입니다.,,One arm row,ONE ARM ROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ONE_ARM_STRAIGHT_ARM_PULLDOWN,원암 스트레이트암 풀다운,원암 스트레이트암 풀다운,,원암 스트레이트암 풀다운 항목을 나타내는 앱 표시 용어입니다.,,One arm straight arm pulldown,ONE ARM STRAIGHT ARM PULLDOWN,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,OVERHEAD_CABLE_SINGLE_ARM_TRICEPS_EXTENSION,원암 케이블 오버헤드 트라이셉스 익스텐션,원암 케이블 오버헤드 트라이셉스 익스텐션,,원암 케이블 오버헤드 트라이셉스 익스텐션 항목을 나타내는 앱 표시 용어입니다.,,Overhead cable single arm triceps extension,OVERHEAD CABLE SINGLE ARM TRICEPS EXTENSION,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,OVERHEAD_TRICEPS_EXTENSION,오버헤드 트라이셉스 익스텐션,오버헤드 트라이셉스 익스텐션,,오버헤드 트라이셉스 익스텐션 항목을 나타내는 앱 표시 용어입니다.,,Overhead triceps extension,OVERHEAD TRICEPS EXTENSION,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PACE_CHANGE_FOOTWORK,린단 참고 페이스 체인지 풋워크,린단 참고 페이스 체인지 풋워크,,린단 참고 페이스 체인지 풋워크 항목을 나타내는 앱 표시 용어입니다.,,Pace change footwork,PACE CHANGE FOOTWORK,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PALLOF_PRESS,팔로프 프레스,팔로프 프레스,,팔로프 프레스 항목을 나타내는 앱 표시 용어입니다.,,Pallof press,PALLOF PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PIKE_PUSH_UP,파이크 푸시업,파이크 푸시업,,파이크 푸시업 항목을 나타내는 앱 표시 용어입니다.,,Pike push up,PIKE PUSH UP,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PISTOL_SQUAT,피스톨 스쿼트,피스톨 스쿼트,,피스톨 스쿼트 항목을 나타내는 앱 표시 용어입니다.,,Pistol squat,PISTOL SQUAT,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PLATE_ROTATIONAL_PRESS_OUT,플레이트 로테이셔널 프레스아웃,플레이트 로테이셔널 프레스아웃,,플레이트 로테이셔널 프레스아웃 항목을 나타내는 앱 표시 용어입니다.,,Plate rotational press out,PLATE ROTATIONAL PRESS OUT,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,POGO_JUMP,포고 점프,포고 점프,,포고 점프 항목을 나타내는 앱 표시 용어입니다.,,Pogo jump,POGO JUMP,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PREACHER_CURL,프리처 컬,프리처 컬,,프리처 컬 항목을 나타내는 앱 표시 용어입니다.,,Preacher curl,PREACHER CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PREHAB,프리햅,프리햅,,프리햅 항목을 나타내는 앱 표시 용어입니다.,,Prehab,PREHAB,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PRONATION_SUPINATION,덤벨 프로네이션/수피네이션,덤벨 프로네이션/수피네이션,,덤벨 프로네이션/수피네이션 항목을 나타내는 앱 표시 용어입니다.,,Pronation supination,PRONATION SUPINATION,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PULL_HORIZONTAL,당기기 수평,당기기 수평,,당기기 수평 항목을 나타내는 앱 표시 용어입니다.,,Pull horizontal,PULL HORIZONTAL,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PULL_UP,풀업,풀업,,풀업 항목을 나타내는 앱 표시 용어입니다.,,Pull up,PULL UP,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PULL_VERTICAL,당기기 수직,당기기 수직,,당기기 수직 항목을 나타내는 앱 표시 용어입니다.,,Pull vertical,PULL VERTICAL,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PUSH_HORIZONTAL,밀기 수평,밀기 수평,,밀기 수평 항목을 나타내는 앱 표시 용어입니다.,,Push horizontal,PUSH HORIZONTAL,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PUSH_UP,푸시업,푸시업,,푸시업 항목을 나타내는 앱 표시 용어입니다.,,Push up,PUSH UP,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,PUSH_VERTICAL,밀기 수직,밀기 수직,,밀기 수직 항목을 나타내는 앱 표시 용어입니다.,,Push vertical,PUSH VERTICAL,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,RANDOM_BEEP_FOOTWORK,랜덤 비프 풋워크,랜덤 비프 풋워크,,랜덤 비프 풋워크 항목을 나타내는 앱 표시 용어입니다.,,Random beep footwork,RANDOM BEEP FOOTWORK,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,RANDOM_CHANGE_OF_DIRECTION_DRILL,랜덤 방향전환 드릴,랜덤 방향전환 드릴,,랜덤 방향전환 드릴 항목을 나타내는 앱 표시 용어입니다.,,Random change of direction drill,RANDOM CHANGE OF DIRECTION DRILL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,RANDOM_FOOTWORK,랜덤 풋워크,랜덤 풋워크,,랜덤 풋워크 항목을 나타내는 앱 표시 용어입니다.,,Random footwork,RANDOM FOOTWORK,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,RANDOM_SHUTTLE_PICKUP_6_DIRECTION,6방향 랜덤 콕줍기,6방향 랜덤 콕줍기,,6방향 랜덤 콕줍기 항목을 나타내는 앱 표시 용어입니다.,,Random shuttle pickup 6 direction,RANDOM SHUTTLE PICKUP 6 DIRECTION,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,REAR_DELT_CABLE_FLY,리어델트 케이블 플라이,리어델트 케이블 플라이,,리어델트 케이블 플라이 항목을 나타내는 앱 표시 용어입니다.,,Rear delt cable fly,REAR DELT CABLE FLY,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,REAR_DELT_FLY,리어델트 플라이,리어델트 플라이,,리어델트 플라이 항목을 나타내는 앱 표시 용어입니다.,,Rear delt fly,REAR DELT FLY,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,REVERSE_CURL,리버스 컬,리버스 컬,,리버스 컬 항목을 나타내는 앱 표시 용어입니다.,,Reverse curl,REVERSE CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,REVERSE_LUNGE,리버스 런지,리버스 런지,,리버스 런지 항목을 나타내는 앱 표시 용어입니다.,,Reverse lunge,REVERSE LUNGE,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,REVERSE_NORDIC_CURL,리버스 노르딕 컬,리버스 노르딕 컬,,리버스 노르딕 컬 항목을 나타내는 앱 표시 용어입니다.,,Reverse nordic curl,REVERSE NORDIC CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,REVERSE_WRIST_CURL,리버스 리스트 컬,리버스 리스트 컬,,리버스 리스트 컬 항목을 나타내는 앱 표시 용어입니다.,,Reverse wrist curl,REVERSE WRIST CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,RING_ROW,링 로우,링 로우,,링 로우 항목을 나타내는 앱 표시 용어입니다.,,Ring row,RING ROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ROPE_HAMMER_CURL,로프 해머 컬,로프 해머 컬,,로프 해머 컬 항목을 나타내는 앱 표시 용어입니다.,,Rope hammer curl,ROPE HAMMER CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ROTATION,회전,회전,,회전 항목을 나타내는 앱 표시 용어입니다.,,Rotation,ROTATION,,SEARCH_ONLY,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,ROWING_MACHINE_CARDIO,로잉머신,로잉머신,,로잉머신 항목을 나타내는 앱 표시 용어입니다.,,Rowing machine cardio,ROWING MACHINE CARDIO,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,RUNNING,러닝,러닝,,러닝 항목을 나타내는 앱 표시 용어입니다.,,Running,RUNNING,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,RUNNING_FUTSAL_SESSION,러닝 풋살,러닝 풋살,,러닝 풋살 항목을 나타내는 앱 표시 용어입니다.,,Running futsal session,RUNNING FUTSAL SESSION,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SCAPULAR_PULL_UP,스캡 풀업,스캡 풀업,,스캡 풀업 항목을 나타내는 앱 표시 용어입니다.,,Scapular pull up,SCAPULAR PULL UP,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SCAPULAR_PUSH_UP,스캡 푸시업,스캡 푸시업,,스캡 푸시업 항목을 나타내는 앱 표시 용어입니다.,,Scapular push up,SCAPULAR PUSH UP,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SEATED_CALF_RAISE,시티드 카프 레이즈,시티드 카프 레이즈,,시티드 카프 레이즈 항목을 나타내는 앱 표시 용어입니다.,,Seated calf raise,SEATED CALF RAISE,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SEATED_ONE_ARM_CABLE_ROW,시티드 원암 케이블 로우,시티드 원암 케이블 로우,,시티드 원암 케이블 로우 항목을 나타내는 앱 표시 용어입니다.,,Seated one arm cable row,SEATED ONE ARM CABLE ROW,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SEATED_UNSUPPORTED_OVERHEAD_PRESS,등받이 없는 덤벨 시티드 숄더프레스,등받이 없는 덤벨 시티드 숄더프레스,,등받이 없는 덤벨 시티드 숄더프레스 항목을 나타내는 앱 표시 용어입니다.,,Seated unsupported overhead press,SEATED UNSUPPORTED OVERHEAD PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SHUTTLE_RUN,셔틀런,셔틀런,,셔틀런 항목을 나타내는 앱 표시 용어입니다.,,Shuttle run,SHUTTLE RUN,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SIDE_PLANK,사이드 플랭크,사이드 플랭크,,사이드 플랭크 항목을 나타내는 앱 표시 용어입니다.,,Side plank,SIDE PLANK,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_BOX_SQUAT,원레그 박스 스쿼트,원레그 박스 스쿼트,,원레그 박스 스쿼트 항목을 나타내는 앱 표시 용어입니다.,,Single leg box squat,SINGLE LEG BOX SQUAT,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_CALF_RAISE,원레그 카프 레이즈,원레그 카프 레이즈,,원레그 카프 레이즈 항목을 나타내는 앱 표시 용어입니다.,,Single leg calf raise,SINGLE LEG CALF RAISE,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_GLUTE_BRIDGE,원레그 힙 브릿지,원레그 힙 브릿지,,원레그 힙 브릿지 항목을 나타내는 앱 표시 용어입니다.,,Single leg glute bridge,SINGLE LEG GLUTE BRIDGE,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_HACK_SQUAT,원레그 핵 스쿼트,원레그 핵 스쿼트,,원레그 핵 스쿼트 항목을 나타내는 앱 표시 용어입니다.,,Single leg hack squat,SINGLE LEG HACK SQUAT,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_HOP_AND_STICK,원레그 홉 투 스틱,원레그 홉 투 스틱,,원레그 홉 투 스틱 항목을 나타내는 앱 표시 용어입니다.,,Single leg hop and stick,SINGLE LEG HOP AND STICK,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_LEG_CURL,원레그 레그 컬,원레그 레그 컬,,원레그 레그 컬 항목을 나타내는 앱 표시 용어입니다.,,Single leg leg curl,SINGLE LEG LEG CURL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_LEG_EXTENSION,원레그 레그 익스텐션,원레그 레그 익스텐션,,원레그 레그 익스텐션 항목을 나타내는 앱 표시 용어입니다.,,Single leg leg extension,SINGLE LEG LEG EXTENSION,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_LEG_PRESS,원레그 레그 프레스,원레그 레그 프레스,,원레그 레그 프레스 항목을 나타내는 앱 표시 용어입니다.,,Single leg leg press,SINGLE LEG LEG PRESS,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SINGLE_LEG_RDL,원레그 루마니안 데드리프트,원레그 루마니안 데드리프트,,원레그 루마니안 데드리프트 항목을 나타내는 앱 표시 용어입니다.,,Single leg RDL,SINGLE LEG RDL,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SIX_CORNER_FOOTWORK,6코너 풋워크,6코너 풋워크,,6코너 풋워크 항목을 나타내는 앱 표시 용어입니다.,,Six corner footwork,SIX CORNER FOOTWORK,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SKATER_SQUAT,스케이터 스쿼트,스케이터 스쿼트,,스케이터 스쿼트 항목을 나타내는 앱 표시 용어입니다.,,Skater squat,SKATER SQUAT,,PRODUCTION,APPROVED_RESEARCHED
MOVEMENT_SUBTYPE,SKIP_BOUND,스킵 바운드,스킵 바운드,,스킵 바운드 항목을 나타내는 앱 표시 용어입니다.,,Skip bound,SKIP BOUND,,PRODUCTION,APPROVED_RESEARCHED
