"exerciseName","stableKey","field","sourceColumn","oldValue","newValue","decisionCategory","reason"
"랜덤 방향전환 드릴","ex_64422511","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"랜덤 비프 풋워크","ex_c5f4c242","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"랜덤 풋워크","ex_1c7f2342","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"린단 참고 트랙 스프린트","ex_4773b6ea","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"린단 참고 페이스 체인지 풋워크","ex_5004ca76","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"멀티셔틀 풋워크","ex_752b45ae","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"메디신볼 슬램","ex_26ac0c19","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"바이퍼 트위스트(아래로)","ex_8354acd","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"박스 점프","ex_d9e141e4","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"버피","ex_3f184ef9","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"불가리안 스플릿 스쿼트","ex_e2efd0fe","strengthProgressionGroup","strengthProgressionGroup","","LUNGE_UNILATERAL_LOWER","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"사이드 스텝 후 정지","ex_9b132c23","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"셔틀런","ex_a4040be3","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"스캡 푸시업","ex_c4535de3","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"스케이터 스쿼트","ex_ee378da7","strengthProgressionGroup","strengthProgressionGroup","","SINGLE_LEG_SQUAT_STABILITY","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"스킵 바운드","ex_c4ea0a2a","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"스트라이드","ex_c5c2fdef","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"스플릿 스텝","ex_c6d9efef","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"스플릿 스텝 리액션","ex_8e69fc74","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"스플릿 스텝 후 좌우 런지","ex_377448a9","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"싱글 레그 RDL","single_leg_rdl","strengthProgressionGroup","strengthProgressionGroup","","SINGLE_LEG_HINGE_STABILITY","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"싱글 레그 박스 스쿼트","ex_85f12271","strengthProgressionGroup","strengthProgressionGroup","","SINGLE_LEG_SQUAT_STABILITY","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"싱글 레그 홉 앤 스틱","ex_314df428","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"안세영 참고 고강도 랠리 풋워크","ex_c1bf2aa8","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"앙클링","ex_a412dd45","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"앞뒤 랜덤 콕줍기","ex_4255e429","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"애질리티 래더","ex_2055b629","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"원암 하프 닐링 프레스","ex_8380d7fe","strengthProgressionGroup","strengthProgressionGroup","","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"월 드라이브","ex_f332aeab","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"월 슬라이드","ex_f97a05ab","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"점프 런지","ex_df966b45","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"좌우 랜덤 콕줍기","ex_421ba24b","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"케틀벨 스윙","ex_7404067c","strengthProgressionGroup","strengthProgressionGroup","","BALLISTIC_HINGE_POWER","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"코사크 스쿼트","ex_a611010d","strengthProgressionGroup","strengthProgressionGroup","","FRONTAL_PLANE_SQUAT_ACCESSORY","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"콘 드릴","ex_a4350c0f","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"팔로프 프레스","ex_99728d25","strengthProgressionGroup","strengthProgressionGroup","","TRUNK_ANTI_MOVEMENT","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"포고 점프","ex_e465d1e9","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"피스톨 스쿼트","ex_d67e5761","strengthProgressionGroup","strengthProgressionGroup","","SINGLE_LEG_SQUAT_STABILITY","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"하이니 스킵","ex_c821775c","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"하프 닐링 원암 프레스","ex_8e1b313e","strengthProgressionGroup","strengthProgressionGroup","","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"하프 닐링 케틀벨 원암 프레스","ex_d79824d2","strengthProgressionGroup","strengthProgressionGroup","","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"하프 닐링 케틀벨 프레스","ex_e0759156","strengthProgressionGroup","strengthProgressionGroup","","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"하프 닐링 프레스","ex_66e8c8c2","strengthProgressionGroup","strengthProgressionGroup","","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","DERIVE_FROM_CURRENT_METADATA","For this ordinary strength/accessory row, the resolved redundancy group also defines the progression comparison cohort."
"농구","ex_1a4858d7","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"러닝 풋살","ex_aca9d312","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"배드민턴","ex_ae9ecdbc","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"배드민턴 레슨","ex_badminton_lesson","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"축구","ex_1a4bbdcf","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"테니스","ex_2f3b56d0","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"줄넘기","ex_9bd6dddb","strengthProgressionGroup","strengthProgressionGroup","","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Sport, test, mobility, prehab, conditioning, or non-strength skill row."
"EZ바 컬","ex_8633d8db","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"V업","ex_644e0f9d","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE","ACCESSORY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"Yates Row","ex_8e4bf08e","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"네거티브 풀업","ex_e4f911bb","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"덤벨 리스트 익스텐션","ex_72f11dc5","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE","ACCESSORY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"덤벨 리스트 컬","ex_95028bfe","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE","ACCESSORY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"덤벨 벤치프레스","ex_3a7d3eda","analysisEligibility","analysisEligibility","STRENGTH_VOLUME | HYPERTROPHY_VOLUME | FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"덤벨 숄더프레스","ex_79f3bdbe","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"덤벨 스텝업","ex_704cbf1a","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","STRENGTH_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"덤벨 컬","ex_281347da","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
