korean,english,provenance,sourcePath
첫 관측은 운동 자체 기준선만 설정,The first observation only sets the baseline for the exercise itself.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/strengthperformance/PersistentStrengthPerformanceSummary.kt
첫 날짜를 1주차 월요일로 두고 빈 날짜 간격도 그대로 보존합니다.,Sets the first date to Monday of week 1 and preserves empty date intervals.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
첫 스텝과 짧은 거리 가속을 보강하는 훈련입니다.,This is a training exercise that reinforces first steps and acceleration over short distances.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/trends/BadmintonTrainingMethodLabels.kt
체중,weight,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt
체중 kg,weight kg,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
체중 관리,weight management,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
체중 출처 ${point.bodyWeightSource ?:,Weight Source ${point.bodyWeightSource ?:,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
체크인 기록이 쌓이면 회복/컨디션 지표도 실험실에서 비교할 수 있습니다.,"As check-in records are accumulated, recovery/condition indicators can also be compared in the laboratory.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisLabUi.kt
체크인 지표 고도화,Enhancing check-in indicators,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisLabUi.kt
체크인에 기록한 주간 평균 수면시간,Average weekly sleep time recorded at check-in,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt
체형,form,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt
초,sec,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
초기 프로필과 최근 기록을 함께 반영했습니다.,It reflects both initial profiles and recent records.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/InitialAdaptationProfile.kt
초기 프로필과 최근 기록을 함께 보면 조절이 낫습니다.,Adjustment is better when you look at your initial profile and recent history together.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/InitialProfileReadinessAdjuster.kt
초기 프로필상 현재 부하를 소화할 여지가 있습니다.,"Based on the initial profile, there is room to absorb the current load.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/InitialProfileReadinessAdjuster.kt
초기화,reset,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisDetailScreens.kt
최근 28일 평균(7일 환산),Average of the last 28 days (7-day conversion),CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/trends/BadmintonTrainingMethodSeries.kt
"최근 4주 평균 운동 강도입니다. 1은 매우 쉬움, 10은 한계 수준입니다.",This is the average exercise intensity over the past four weeks. 1 is very easy and 10 is marginal.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
최근 7일,Last 7 days,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/trends/BadmintonTrainingMethodSeries.kt
최근 7일 vs 28일 전이 목적 비교,Comparison of last 7 days vs. 28 days transition purpose,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisDetailScreens.kt
최근 7일 배드민턴 전이 목적 기록이 부족합니다.,There is insufficient record of badminton transfer purpose for the last 7 days.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/trends/BadmintonTrainingMethodSeries.kt
최근 근력 지표가 함께 낮아졌습니다.,"Recently, the strength index has also decreased.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/PerformanceDropDetector.kt
최근 기록 기준 범위에 있습니다.,It's in the range based on recent records.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt
최근 부하와 회복 입력을 함께 보수적으로 반영했습니다.,Recent load and recovery inputs have been conservatively reflected together.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/InitialProfileReadinessAdjuster.kt
최근 분위,latest quartile,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/FatigueDetailSectionBuilder.kt
"최근 불편감 입력과 관련 운동 기록이 함께 보입니다. 점프, 감속, 고중량 하체는 강도를 낮춰 확인합니다.","Recent discomfort input and related exercise records are displayed together. Jumps, decelerations, and heavy lower body work are checked at lower intensities.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/JointTendonWarningAnalyzer.kt
최근 불편감 입력이 높습니다. 운동 기록만으로 단정하지 않고 오늘 부하를 보수적으로 조절합니다.,"Discomfort inputs have been high recently. Rather than relying on exercise records alone, adjust today's load conservatively.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/JointTendonWarningAnalyzer.kt
최근 비중과 관련 피로축이 함께 높게 잡힙니다.,Both the recent proportion and the related fatigue axis are set high.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt
최근 비중이 높게 누적되었습니다.,"Recently, the proportion has accumulated to a high level.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt
최근 수면 입력이 낮아 RPE 해석을 보수적으로 봅니다.,RPE interpretation is conservative due to low recent sleep input.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/RpeAutoregulationAnalyzer.kt
최근 수면 입력이 낮아 긴 코트 시간 뒤 회복 해석을 보수적으로 봅니다.,We are conservative in our interpretation of recovery after long court times due to low recent sleep input.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/CourtDurationRecoveryAnalyzer.kt
최근 수면 입력이 부족해 수면 보정 신호를 계산하지 않았습니다.,"Due to a lack of recent sleep input, a sleep compensation signal was not calculated.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/CoachingSignalModels.kt
최근 수면을 보수적으로 봅니다,Take a conservative look at your recent sleep,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/SleepRecoverySignalAnalyzer.kt
최근 수면이 많이 낮습니다,My sleep has been very low lately,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/SleepRecoverySignalAnalyzer.kt
최근 안정적으로 소화한 유형은 기준선을 약간 높게 적용합니다.,"For types that have recently become stable, the baseline is set slightly higher.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/AdaptiveBaselineCalculator.kt
최근 운동 공백,Recent exercise hiatus,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
최근 운동 공백이 있어 기준선을 보수적으로 적용했습니다.,"Due to recent exercise gaps, the baseline was applied conservatively.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/InitialAdaptationProfile.kt
최근 운동량이 평소보다 빠르게 늘었습니다,"Recently, my amount of exercise has increased faster than usual.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/text/AnalysisSentencePolicy.kt
최근 이벤트 지문 ${summary.latestEventFingerprint?.take(16) ?:,Latest event fingerprint ${summary.latestEventFingerprint?.take(16) ?:,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
최근 주요 innovation,Recent major innovations,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisProxyPerformanceUi.kt
최근 직접 1RM 기록 없음,No recent direct 1RM records,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisPersistentStrengthPerformanceUi.kt
최대 횟수,maximum number of times,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
최종 프로그램을 정리하는 중입니다.,The final program is being put together.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
추가,addition,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
추세,trend,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisChartUi.kt
추정 불가,impossible to estimate,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisLabUi.kt
추정 주요 운동 수행능력,Estimated major motor performance,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisProxyPerformanceUi.kt
추정 중앙값,estimated median,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisProxyPerformanceUi.kt
추정 총부하,estimated total load,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisPersistentStrengthPerformanceUi.kt
축구 경기,soccer match,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/ExercisePlanning.kt
출생연도,year of birth,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
출생연도는 1900년부터 올해까지의 4자리 숫자만 저장됩니다.,"For the year of birth, only four digits from 1900 to this year are stored.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
충격 변수 X,Shock variable,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisLabUi.kt
충격 스트레스,shock stress,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
측면코어,side core,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/lab/StrengthAndMuscleMetricSeriesBuilder.kt
카프,Calf,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/MuscleGroupKeyNormalizer.kt
컨디션,condition,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
컨디션 입력,Enter condition,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
케이블 오버헤드 트라이셉스 익스텐션,Cable Overhead Triceps Extension,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt
케이블 찹,cable chop,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt
케이블 팔로프 프레스,Cable Palloff Press,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt
케틀벨 원레그 루마니안 데드리프트,Kettlebell one-leg Romanian deadlift,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt
케틀벨 프레스,kettlebell press,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt
코트 시간 반응 데이터가 적습니다,There is less court time response data,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/CourtDurationRecoveryAnalyzer.kt
코트 시간 반응은 참고 수준입니다,Court time response is reference level,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/coach/CourtDurationRecoveryAnalyzer.kt
"코트 이동, 스텝, 위치 회복을 직접 보강하는 전이 목적입니다.","It is for transition purposes, directly reinforcing court movement, steps, and position recovery.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/trends/BadmintonTrainingMethodLabels.kt
키 cm,height cm,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
킬로그램,kilogram,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisChartUi.kt
탄성/점프,elastic/jump,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/TodayReadinessSentenceBuilder.kt
턱걸이,chin blow,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt
테니스 경기,tennis match,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/ExercisePlanning.kt
토,saturday,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/trends/AnalysisChartTemporalPolicy.kt
통제 변수 선택,Control variable selection,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisLabUi.kt
통제 변수 없음,No control variables,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisLabUi.kt
통증/부상,Pain/Injury,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
통증/주의 부위,Area of ​​pain/attention,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
트위스트,twist,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/lab/MuscleLoadInputBuilder.kt
파생 지표,derived indicator,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt
파이크,pike,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt
파일: ${fileDisplayName.ifBlank {,File: ${fileDisplayName.ifBlank {,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt
판단 보류,judgment reserved,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisLabUi.kt
판단: 현재 특별히 조절이 필요한 피로도 축은 없습니다.,Judgment: There are currently no fatigue axes that require special adjustment.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/readiness/TodayFatigueStatusLabeler.kt
팔,eight,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/lab/MuscleBucketSelection.kt
팔꿈치,elbow,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
팔로프,palof,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/lab/MuscleLoadInputBuilder.kt
퍼센트,percent,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisChartUi.kt
평소 수면 h,usual sleep h,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/InitialProfileDialog.kt
평소 훈련 부하 범위입니다.,This is your usual training load range.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/analysis/fatigue/FatigueMath.kt
표본은 비교적 안정적이지만 인과관계나 효과를 증명하지 않습니다.,"Although the sample is relatively stable, it does not prove causality or effect.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/AnalysisLabUi.kt
