"stableKey","exerciseName","currentActivityKind","currentPlanningEligibility","movementFamily","movementSubtype","programSlot","redundancyGroup","progressMetricType","strengthProgressionGroup","analysisEligibility","primaryStressProfile","secondaryStressTags","tendonStressTags","ligamentJointStabilityStressTags","jointImpactStressTags","cognitiveStressTags","sportContextTags","recoveryDecayProfile","stressMagnitudeHint","badmintonTransferLevel","badmintonTransferType","badmintonSkillTargets","badmintonPhysicalQualities","transferConfidence","sourceConfidenceLevel","finalSourceStatus","neuromuscularStressLevel","systemicMuscularStressLevel","localMuscularStressLevel","jointTendonImpactStressLevel","movementFocusDemandLevel","recoveryDurationClass","appCueProfile"
"ex_149730de","발목/고관절 가동성","EXERCISE","PROGRAM_SELECTABLE","MOBILITY_WARMUP_RECOVERY_EXERCISES","ANKLE_HIP_MOBILITY","MOBILITY_RECOVERY","MOBILITY_RECOVERY_PREP","TIME_OR_COMPLETION","MOBILITY_RECOVERY_PREP","RECOVERY_CONTEXT|MOBILITY","MOBILITY_RECOVERY_STRESS","MOBILITY_CONTROL_LOAD","NONE","JOINT_RANGE_CONTROL_STRESS","NONE","NONE","NONE","SHORT","LOW","NONE","NONE","NONE","NONE","NONE","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","LOW","LOW","LOW","MODERATE","MODERATE","SHORT","NONE"
"ex_3f184ef9","버피","EXERCISE","PROGRAM_SELECTABLE","BODYWEIGHT_CONDITIONING_POWER","BURPEE","CONDITIONING","BODYWEIGHT_CONDITIONING_POWER","REPS_OR_TIME","NOT_APPLICABLE","FATIGUE|SESSION_LOAD|BALANCE","CARDIO_CONDITIONING_STRESS","REPEATED_PATTERN_LOAD|QUAD_LOAD|CORE_BRACING_LOAD|LANDING_LOAD","ACHILLES_TENDON_STRESS|PATELLAR_TENDON_STRESS","KNEE_VALGUS_CONTROL_STRESS","REPEATED_LOW_AMPLITUDE_IMPACT_STRESS","NONE","NONE","MEDIUM","HIGH","GENERAL","GENERAL_CONDITIONING_SUPPORTIVE","NONE","AEROBIC_BASE|ANAEROBIC_REPEATABILITY","LOW","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","MODERATE","HIGH","MODERATE","HIGH","MODERATE","MEDIUM","NONE"
"ex_e2efd0fe","불가리안 스플릿 스쿼트","EXERCISE","PROGRAM_SELECTABLE","LUNGE_SPLIT_SQUAT_VARIANTS","BULGARIAN_SPLIT_SQUAT","UNILATERAL_LOWER_STRENGTH","LUNGE_UNILATERAL_LOWER","VOLUME_LOAD","LUNGE_UNILATERAL_LOWER","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","UNILATERAL_LOWER_STABILITY_STRESS","QUAD_LOAD|GLUTE_LOAD|UNILATERAL_CONTROL_LOAD|SINGLE_LEG_STABILITY_LOAD|HIP_CONTROL_LOAD","PATELLAR_TENDON_STRESS","KNEE_VALGUS_CONTROL_STRESS|HIP_ROTATIONAL_CONTROL_STRESS|LUMBOPELVIC_CONTROL_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|SINGLE_LEG_STABILITY|HIP_CONTROL|FRONTAL_PLANE_CONTROL","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_9b132c23","사이드 스텝 후 정지","EXERCISE","PROGRAM_SELECTABLE","LATERAL_BOUND_LANDING_DECELERATION_VARIANTS","LATERAL_DECELERATION_STOP","DECELERATION_LANDING","LATERAL_DECELERATION_SSC","QUALITY_BASED","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","PLYOMETRIC_LANDING_STRESS","FRONTAL_PLANE_LOAD|DECELERATION_LOAD|LANDING_LOAD|SINGLE_LEG_STABILITY_LOAD|CALF_ANKLE_SSC_LOAD","ACHILLES_TENDON_STRESS|PATELLAR_TENDON_STRESS","ANKLE_INVERSION_LIGAMENT_STRESS|KNEE_VALGUS_CONTROL_STRESS|KNEE_ROTATIONAL_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","DIRECTION_CHANGE_IMPACT_STRESS","NONE","NONE","LONG","HIGH","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|SINGLE_LEG_STABILITY|HIP_CONTROL|FRONTAL_PLANE_CONTROL|ACCELERATION|DECELERATION|REACTIVE_AGILITY","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"ex_f6d43398","사이드 플랭크","EXERCISE","PROGRAM_SELECTABLE","ANTI_ROTATION_ANTI_EXTENSION_CORE","SIDE_PLANK","CORE_STABILITY_ACCESSORY","CORE_BRACING_CONTROL","TIME_OR_REPS","CORE_BRACING_CONTROL","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","ISOMETRIC_CORE_BRACING_STRESS","CORE_BRACING_LOAD|ANTI_ROTATION_LOAD","NONE","LUMBOPELVIC_CONTROL_STRESS","NONE","NONE","NONE","SHORT","LOW","SUPPORTIVE","CORE_STABILITY_SUPPORTIVE","CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE","CORE_BRACING|HIP_CONTROL|SINGLE_LEG_STABILITY","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","LOW","LOW","MODERATE","MODERATE","MODERATE","SHORT","NONE"
"ex_a4040be3","셔틀런","EXERCISE","PROGRAM_SELECTABLE","FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS","SHUTTLE_RUN","BADMINTON_FOOTWORK","BADMINTON_COURT_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","COURT_SPORT_MOVEMENT_STRESS","DECELERATION_LOAD|ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","COURT_DECELERATION_IMPACT","MOTOR_LEARNING_LOAD","GENERAL_COURT_SPORT","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE|ANKLE_CALF_SSC_SUPPORTIVE","NONE","REACTIVE_AGILITY|DECELERATION|ANKLE_STIFFNESS","LOW","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","MEDIUM","NONE"
"ex_c4535de3","스캡 푸시업","EXERCISE","PROGRAM_SELECTABLE","SERRATUS_SCAPULAR_PROTRACTION_CONTROL_VARIANTS","SCAPULAR_PUSH_UP","RECOVERY_PREHAB_SCAPULAR_CONTROL","SCAPULAR_PROTRACTION_CONTROL","QUALITY_BASED","NOT_APPLICABLE","RECOVERY_ONLY|BALANCE|BADMINTON_SUPPORTIVE","LOW_LOAD_PREHAB_CONTROL_STRESS","LOW_LOAD_CONTROL|LOCAL_STABILIZER_LOAD","ROTATOR_CUFF_TENDON_STRESS","SHOULDER_SCAPULAR_STABILITY_STRESS","NONE","NONE","NONE","SHORT","LOW","SUPPORTIVE","SHOULDER_SCAPULAR_SUPPORTIVE","OVERHEAD_CLEAR|SMASH|DRIVE","SHOULDER_DURABILITY|SCAPULAR_CONTROL|ROTATOR_CUFF_CONTROL","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","LOW","LOW","MODERATE","MODERATE","HIGH","SHORT","NONE"
"ex_ee378da7","스케이터 스쿼트","EXERCISE","PROGRAM_SELECTABLE","SQUAT_VARIANTS","SKATER_SQUAT","UNILATERAL_LOWER_ACCESSORY","SINGLE_LEG_SQUAT_STABILITY","VOLUME_LOAD","SINGLE_LEG_SQUAT_STABILITY","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE|BADMINTON_SUPPORTIVE","UNILATERAL_LOWER_STABILITY_STRESS","QUADRICEPS_LOAD|GLUTE_LOAD|HIP_STABILITY_LOAD","PATELLAR_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|SINGLE_LEG_STABILITY|HIP_CONTROL|FRONTAL_PLANE_CONTROL","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_c4ea0a2a","스킵 바운드","EXERCISE","PROGRAM_SELECTABLE","RUNNING_MECHANICS_SUPPORT","SKIP_BOUND","RUNNING_MECHANICS_SUPPORT","RUNNING_MECHANICS_SUPPORT","QUALITY_BASED","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","ANKLE_SSC_REACTIVE_STRESS","ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD|RUNNING_MECHANICS_LOAD","ACHILLES_TENDON_STRESS","ANKLE_STABILITY_STRESS","LOW_LEVEL_REACTIVE_IMPACT","MOTOR_LEARNING_LOAD","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE|ANKLE_CALF_SSC_SUPPORTIVE","NONE","ACCELERATION|ANKLE_STIFFNESS|CALF_ELASTICITY|HIP_CONTROL","LOW","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","MODERATE","MODERATE","HIGH","HIGH","MEDIUM","NONE"
"ex_c5c2fdef","스트라이드","EXERCISE","PROGRAM_SELECTABLE","RUNNING_MECHANICS_SUPPORT","STRIDE_RUN","RUNNING_MECHANICS_SUPPORT","RUNNING_MECHANICS_SUPPORT","QUALITY_BASED","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","ANKLE_SSC_REACTIVE_STRESS","ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD|RUNNING_MECHANICS_LOAD","ACHILLES_TENDON_STRESS","ANKLE_STABILITY_STRESS","LOW_LEVEL_REACTIVE_IMPACT","MOTOR_LEARNING_LOAD","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE|ANKLE_CALF_SSC_SUPPORTIVE","NONE","ACCELERATION|ANKLE_STIFFNESS|CALF_ELASTICITY|HIP_CONTROL","LOW","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","MODERATE","MODERATE","HIGH","HIGH","MEDIUM","NONE"
"ex_dd16e07a","스트레칭","EXERCISE","PROGRAM_SELECTABLE","MOBILITY_WARMUP_RECOVERY_EXERCISES","GENERAL_STRETCHING","MOBILITY_RECOVERY","MOBILITY_RECOVERY_PREP","TIME_OR_COMPLETION","MOBILITY_RECOVERY_PREP","RECOVERY_CONTEXT|MOBILITY","MOBILITY_RECOVERY_STRESS","MOBILITY_CONTROL_LOAD","NONE","JOINT_RANGE_CONTROL_STRESS","NONE","NONE","NONE","SHORT","LOW","NONE","NONE","NONE","NONE","NONE","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","LOW","LOW","LOW","MODERATE","MODERATE","SHORT","NONE"
"ex_c6d9efef","스플릿 스텝","EXERCISE","PROGRAM_SELECTABLE","FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS","SPLIT_STEP","BADMINTON_FOOTWORK","BADMINTON_COURT_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_TRANSFER|BALANCE","COURT_SPORT_MOVEMENT_STRESS","DECELERATION_LOAD|ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","COURT_DECELERATION_IMPACT","REACTION_LOAD|DECISION_MAKING_LOAD|VISUAL_TRACKING_LOAD","BADMINTON_FOOTWORK|BADMINTON_DIRECT_TRANSFER","MEDIUM","MODERATE","DIRECT","FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|REACTION_DECISION_DIRECT","SPLIT_STEP|FIRST_STEP|CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE","REACTIVE_AGILITY|DECELERATION|ANKLE_STIFFNESS|SINGLE_LEG_STABILITY","HIGH","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","MEDIUM","NONE"
"ex_8e69fc74","스플릿 스텝 리액션","EXERCISE","PROGRAM_SELECTABLE","FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS","SPLIT_STEP_REACTION","BADMINTON_FOOTWORK","BADMINTON_COURT_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_TRANSFER|BALANCE","COURT_SPORT_MOVEMENT_STRESS","DECELERATION_LOAD|ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","COURT_DECELERATION_IMPACT","REACTION_LOAD|DECISION_MAKING_LOAD|VISUAL_TRACKING_LOAD","BADMINTON_FOOTWORK|BADMINTON_DIRECT_TRANSFER","MEDIUM","MODERATE","DIRECT","FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|REACTION_DECISION_DIRECT","SPLIT_STEP|FIRST_STEP|CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE","REACTIVE_AGILITY|DECELERATION|ANKLE_STIFFNESS|SINGLE_LEG_STABILITY","HIGH","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","MEDIUM","RANDOM_BEEP_CUE"
"ex_377448a9","스플릿 스텝 후 좌우 런지","EXERCISE","PROGRAM_SELECTABLE","BADMINTON_REACTIVE_LUNGE_FOOTWORK","SPLIT_STEP_LATERAL_REACTIVE_LUNGE","BADMINTON_FOOTWORK","BADMINTON_REACTIVE_LUNGE_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_TRANSFER|BALANCE","LUNGE_DECELERATION_STRESS","QUADRICEPS_LOAD|GLUTE_LOAD|DECELERATION_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","DECELERATION_IMPACT","REACTION_LOAD|DECISION_MAKING_LOAD|VISUAL_TRACKING_LOAD","BADMINTON_LUNGE_REACH|BADMINTON_FOOTWORK|BADMINTON_DIRECT_TRANSFER","LONG","HIGH","DIRECT","LUNGE_REACH_DIRECT|CHANGE_OF_DIRECTION_DIRECT","SPLIT_STEP|LATERAL_LUNGE|FRONT_COURT_LUNGE|DEFENSIVE_COVERAGE","DECELERATION|FRONTAL_PLANE_CONTROL|SINGLE_LEG_STABILITY|HIP_CONTROL","HIGH","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"single_leg_rdl","싱글 레그 RDL","EXERCISE","PROGRAM_SELECTABLE","DEADLIFT_HINGE_VARIANTS","SINGLE_LEG_RDL","UNILATERAL_HINGE_ACCESSORY","SINGLE_LEG_HINGE_STABILITY","VOLUME_LOAD","SINGLE_LEG_HINGE_STABILITY","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE|BADMINTON_SUPPORTIVE","UNILATERAL_LOWER_STABILITY_STRESS","HAMSTRING_LOAD|GLUTE_LOAD|HIP_STABILITY_LOAD|CORE_BRACING_LOAD","HAMSTRING_TENDON_STRESS","HIP_ROTATIONAL_CONTROL_STRESS|LUMBOPELVIC_CONTROL_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|SINGLE_LEG_STABILITY|HIP_CONTROL|FRONTAL_PLANE_CONTROL","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_85f12271","싱글 레그 박스 스쿼트","EXERCISE","PROGRAM_SELECTABLE","SQUAT_VARIANTS","SINGLE_LEG_BOX_SQUAT","UNILATERAL_LOWER_ACCESSORY","SINGLE_LEG_SQUAT_STABILITY","VOLUME_LOAD","SINGLE_LEG_SQUAT_STABILITY","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE|BADMINTON_SUPPORTIVE","UNILATERAL_LOWER_STABILITY_STRESS","QUADRICEPS_LOAD|GLUTE_LOAD|HIP_STABILITY_LOAD","PATELLAR_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|SINGLE_LEG_STABILITY|HIP_CONTROL|FRONTAL_PLANE_CONTROL","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_314df428","싱글 레그 홉 앤 스틱","EXERCISE","PROGRAM_SELECTABLE","PLYOMETRIC_JUMP_VARIANTS","SINGLE_LEG_HOP_AND_STICK","PLYOMETRIC_POWER","VERTICAL_JUMP_SSC","QUALITY_BASED","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","PLYOMETRIC_LANDING_STRESS","QUAD_LOAD|GLUTE_LOAD|CALF_ANKLE_SSC_LOAD|LANDING_LOAD|DECELERATION_LOAD","ACHILLES_TENDON_STRESS|PATELLAR_TENDON_STRESS","ANKLE_INVERSION_LIGAMENT_STRESS|KNEE_VALGUS_CONTROL_STRESS|KNEE_ROTATIONAL_STABILITY_STRESS","HIGH_AMPLITUDE_JUMP_LANDING_STRESS","NONE","NONE","LONG","HIGH","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|ACCELERATION|DECELERATION|REACTIVE_AGILITY","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"ex_c1bf2aa8","안세영 참고 고강도 랠리 풋워크","EXERCISE","PROGRAM_SELECTABLE","FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS","HIGH_INTENSITY_RALLY_FOOTWORK","BADMINTON_FOOTWORK","BADMINTON_COURT_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_TRANSFER|BALANCE","COURT_SPORT_MOVEMENT_STRESS","DECELERATION_LOAD|ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","COURT_DECELERATION_IMPACT","REACTION_LOAD|DECISION_MAKING_LOAD|VISUAL_TRACKING_LOAD","BADMINTON_MULTI_SHUTTLE|BADMINTON_RALLY|BADMINTON_DIRECT_TRANSFER","LONG","HIGH","DIRECT","FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|RALLY_CONDITIONING_DIRECT","SPLIT_STEP|CHANGE_OF_DIRECTION|MULTI_SHUTTLE_ENDURANCE|RALLY_TOLERANCE|DEFENSIVE_COVERAGE","REACTIVE_AGILITY|DECELERATION|ANKLE_STIFFNESS|SINGLE_LEG_STABILITY|ANAEROBIC_REPEATABILITY","HIGH","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"ex_a412dd45","앙클링","EXERCISE","PROGRAM_SELECTABLE","RUNNING_MECHANICS_SUPPORT","ANKLING","RUNNING_MECHANICS_SUPPORT","RUNNING_MECHANICS_SUPPORT","QUALITY_BASED","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","ANKLE_SSC_REACTIVE_STRESS","ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD|RUNNING_MECHANICS_LOAD","ACHILLES_TENDON_STRESS","ANKLE_STABILITY_STRESS","LOW_LEVEL_REACTIVE_IMPACT","MOTOR_LEARNING_LOAD","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE|ANKLE_CALF_SSC_SUPPORTIVE","NONE","ACCELERATION|ANKLE_STIFFNESS|CALF_ELASTICITY|HIP_CONTROL","LOW","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","MODERATE","MODERATE","HIGH","HIGH","MEDIUM","NONE"
"ex_4255e429","앞뒤 랜덤 콕줍기","EXERCISE","PROGRAM_SELECTABLE","FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS","FRONT_BACK_RANDOM_SHUTTLE_PICKUP","BADMINTON_FOOTWORK","BADMINTON_COURT_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_TRANSFER|BALANCE","COURT_SPORT_MOVEMENT_STRESS","DECELERATION_LOAD|ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","COURT_DECELERATION_IMPACT","REACTION_LOAD|DECISION_MAKING_LOAD|VISUAL_TRACKING_LOAD","BADMINTON_LUNGE_REACH|BADMINTON_FOOTWORK|BADMINTON_DIRECT_TRANSFER","MEDIUM","MODERATE","DIRECT","FOOTWORK_DIRECT|LUNGE_REACH_DIRECT|REACTION_DECISION_DIRECT","SPLIT_STEP|FIRST_STEP|FRONT_COURT_LUNGE|LATERAL_LUNGE|DEFENSIVE_COVERAGE","REACTIVE_AGILITY|DECELERATION|SINGLE_LEG_STABILITY|HIP_CONTROL","HIGH","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","MEDIUM","RANDOM_BEEP_CUE"
"ex_2055b629","애질리티 래더","EXERCISE","PROGRAM_SELECTABLE","FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS","AGILITY_LADDER","BADMINTON_FOOTWORK","BADMINTON_COURT_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","COURT_SPORT_MOVEMENT_STRESS","DECELERATION_LOAD|ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","COURT_DECELERATION_IMPACT","MOTOR_LEARNING_LOAD","GENERAL_COURT_SPORT","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE|ANKLE_CALF_SSC_SUPPORTIVE","NONE","REACTIVE_AGILITY|DECELERATION|ANKLE_STIFFNESS","LOW","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","MEDIUM","NONE"
"ex_8380d7fe","원암 하프 닐링 프레스","EXERCISE","PROGRAM_SELECTABLE","HALF_KNEELING_UNILATERAL_SHOULDER_PRESS_VARIANTS","HALF_KNEELING_SINGLE_ARM_PRESS","UNILATERAL_SHOULDER_PRESS","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","VOLUME_LOAD","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","OVERHEAD_PUSH_STRESS","DELTOID_LOAD|TRICEPS_LOAD|OVERHEAD_REPETITION_LOAD|ANTI_ROTATION_LOAD","ROTATOR_CUFF_TENDON_STRESS|TRICEPS_TENDON_STRESS","SHOULDER_SCAPULAR_STABILITY_STRESS|HIP_PELVIS_STABILITY_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","SHOULDER_SCAPULAR_SUPPORTIVE","OVERHEAD_CLEAR|SMASH|DRIVE","SHOULDER_DURABILITY|SCAPULAR_CONTROL|ROTATOR_CUFF_CONTROL","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_f332aeab","월 드라이브","EXERCISE","PROGRAM_SELECTABLE","RUNNING_MECHANICS_SUPPORT","WALL_DRIVE","RUNNING_MECHANICS_SUPPORT","RUNNING_MECHANICS_SUPPORT","QUALITY_BASED","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","ANKLE_SSC_REACTIVE_STRESS","ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD|RUNNING_MECHANICS_LOAD","ACHILLES_TENDON_STRESS","ANKLE_STABILITY_STRESS","LOW_LEVEL_REACTIVE_IMPACT","MOTOR_LEARNING_LOAD","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE|ANKLE_CALF_SSC_SUPPORTIVE","NONE","ACCELERATION|ANKLE_STIFFNESS|CALF_ELASTICITY|HIP_CONTROL","LOW","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","MODERATE","MODERATE","HIGH","HIGH","MEDIUM","NONE"
"ex_f97a05ab","월 슬라이드","EXERCISE","PROGRAM_SELECTABLE","SCAPULAR_CONTROL_RECOVERY_PREHAB_VARIANTS","WALL_SLIDE","RECOVERY_PREHAB_SCAPULAR_CONTROL","SCAPULAR_UPWARD_ROTATION_CONTROL","QUALITY_BASED","NOT_APPLICABLE","RECOVERY_ONLY|BALANCE|BADMINTON_SUPPORTIVE","LOW_LOAD_PREHAB_CONTROL_STRESS","LOW_LOAD_CONTROL|LOCAL_STABILIZER_LOAD","ROTATOR_CUFF_TENDON_STRESS","SHOULDER_SCAPULAR_STABILITY_STRESS","NONE","NONE","NONE","SHORT","LOW","SUPPORTIVE","SHOULDER_SCAPULAR_SUPPORTIVE","OVERHEAD_CLEAR|SMASH|DRIVE","SHOULDER_DURABILITY|SCAPULAR_CONTROL|ROTATOR_CUFF_CONTROL","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","LOW","LOW","MODERATE","MODERATE","HIGH","SHORT","NONE"
